bsdb,ref_idsys,id,L,spType,catalogue,filename,line
J212907.14+121058.7:c1,WDS,21291+1211A,,K,WDS,wds.dat,1081994
J212913.08+445938.0:c1,WDS,21292+4500A,,K,WDS,wds.dat,1082009
J212913.74-412457.1:c1,CCDM,21292-4125A,,M,CCDM,ccdm.dat,618887
J212913.74-412457.1:c1,WDS,21292-4125A,,M,WDS,wds.dat,1082012
J212917.02-172001.0:c1,WDS,21293-1720A,,F,WDS,wds.dat,618920
J212917.02-172001.0:c1,WDS,21293-1720A,,F,WDS,wds.dat,1082030
J212919.38-384937.5:c1,CCDM,21293-3850A,,F,CCDM,ccdm.dat,618930
J212919.38-384937.5:c1,WDS,21293-3850A,,F,WDS,wds.dat,1082033
J212920.58+670303.7:c1,WDS,21293+6703A,,A,WDS,wds.dat,1082022
J212920.58+670303.7:c1,CCDM,21293+6703A,,A,CCDM,ccdm.dat,618900
J212925.03+250124.9:c1,WDS,21294+2501A,,K,WDS,wds.dat,1082059
J212927.62-610241.8:c1,CCDM,21295-6103A,,F,CCDM,ccdm.dat,619002
J212927.62-610241.8:c1,WDS,21295-6103A,,F,WDS,wds.dat,1082073
J212936.73+462535.2:c1,WDS,21296+4626A,,A,WDS,wds.dat,1082087
J212936.73+462535.2:c1,CCDM,21296+4626A,,A,CCDM,ccdm.dat,619014
J212939.70+135540.3:c1,CCDM,21297+1356A,,A,CCDM,ccdm.dat,619059
J212939.70+135540.3:c1,WDS,21297+1356A,,A,WDS,wds.dat,1082122
J212939.73+473159.2:c1,CCDM,21297+4732A,,A,CCDM,ccdm.dat,619045
J212939.73+473159.2:c1,WDS,21297+4732A,,A,WDS,wds.dat,1082108
J212940.48+171847.2:c1,CCDM,21297+1719A,,F,CCDM,ccdm.dat,619052
J212940.48+171847.2:c1,WDS,21297+1719A,,F,WDS,wds.dat,1082113
J212941.08-075218.2:c1,WDS,21297-0752A,,K,WDS,wds.dat,1082129
J212942.60-502032.0:c1,GCVS,CH Ind A,,A,B/gcvs,gcvs_cat.dat,619406
J212951.64-022006.9:c1,WDS,21299-0220A,,M,WDS,wds.dat,619139
J212951.64-022006.9:c2,WDS,21299-0220B,,M,WDS,wds.dat,619140
J212952.94+525600.0:c1,WDS,21299+5256A,,B,WDS,wds.dat,1082142
J212952.94+525600.0:c1,CCDM,21299+5256A,,A,CCDM,ccdm.dat,619097
J212955.10+585616.0:c1,GCVS,V738 Cep A,,B,B/gcvs,gcvs_cat.dat,619310
J212955.65+235256.7:c1,WDS,21299+2353A,,F,WDS,wds.dat,1082157
J212955.65+235256.7:c1,CCDM,21299+2353A,,F,CCDM,ccdm.dat,619125
J212955.83-424301.6:c1,WDS,21299-4243A,,G,WDS,wds.dat,619144
J212956.90+233819.5:c1,CCDM,21299+2338A,,K,CCDM,ccdm.dat,619130
J212956.90+233819.5:c1,WDS,21299+2338A,,M,WDS,wds.dat,1082164
J213001.49-052355.1:c1,CCDM,21300-0524A,,F,CCDM,ccdm.dat,619495
J213001.49-052355.1:c1,WDS,21300-0524A,,F,WDS,wds.dat,1082190
J213002.35-063641.4:c1,CCDM,21300-0637A,,K,CCDM,ccdm.dat,619501
J213002.35-063641.4:c1,WDS,21300-0637A,,K,WDS,wds.dat,1082198
J213007.01+305020.4:c1,CCDM,21301+3050A,,F,CCDM,ccdm.dat,619519
J213007.01+305020.4:c1,WDS,21301+3050A,,F,WDS,wds.dat,1082204
J213008.11+150049.9:c1,CCDM,21301+1501A,,F,CCDM,ccdm.dat,619544
J213008.11+150049.9:c1,WDS,21301+1501A,,F,WDS,wds.dat,1082221
J213008.49+294620.4:c1,WDS,21301+2946A,,A,WDS,wds.dat,619524
J213011.17+574323.7:c1,WDS,21302+5743A,,A,WDS,wds.dat,619550
J213011.83-594132.7:c1,WDS,21302-5942A,,F,WDS,wds.dat,1082253
J213011.83-594132.7:c1,CCDM,21302-5942A,,G,CCDM,ccdm.dat,619584
J213011.88-052916.8:c1,CCDM,21302-0529A,,F,CCDM,ccdm.dat,619577
J213011.88-052916.8:c1,WDS,21302-0529A,,F,WDS,wds.dat,1082244
J213013.98+404404.8:c1,WDS,21302+4044A,,B,WDS,wds.dat,619560
J213015.39-033614.1:c1,WDS,21303-0336A,,M,WDS,wds.dat,619595
J213015.39-033614.1:c2,WDS,21303-0336B,,M,WDS,wds.dat,619596
J213015.85+473912.6:c1,WDS,21303+4740A,,F,WDS,wds.dat,619590
J213021.33+385847.3:c1,WDS,21304+3859A,,A,WDS,wds.dat,1082292
J213021.48+350339.9:c1,CCDM,21304+3504A,,A,CCDM,ccdm.dat,619640
J213021.48+350339.9:c1,WDS,21304+3504A,,A,WDS,wds.dat,1082301
J213022.09-602751.9:c1,CCDM,21304-6028A,,G,CCDM,ccdm.dat,619690
J213022.09-602751.9:c1,WDS,21304-6028A,,G,WDS,wds.dat,1082336
J213023.53-242537.1:c1,WDS,21304-2426A,,K,WDS,wds.dat,619662
J213023.53-242537.1:c1A,CCDM,21304-2426A,,G,CCDM,ccdm.dat,619667
J213023.53-242537.1:c1A,WDS,21304-2426A,,K,WDS,wds.dat,1082316
J213025.06-601225.2:c1,CCDM,21304-6012A,,G,CCDM,ccdm.dat,619684
J213025.06-601225.2:c1,WDS,21304-6012A,,G,WDS,wds.dat,1082332
J213029.43+062813.0:c1,WDS,21305+0628A,,K,WDS,wds.dat,619711
J213029.43+062813.0:c2,WDS,21305+0628B,,M,WDS,wds.dat,619712
J213031.14+461950.5:c1,WDS,21305+4620A,,A,WDS,wds.dat,1082343
J213033.08+595416.2:c1,WDS,21306+5954A,,K,WDS,wds.dat,1082362
J213035.03+421241.1:c1,WDS,21306+4213A,,A,WDS,wds.dat,1082376
J213035.03+421241.1:c1,CCDM,21306+4213A,,A,CCDM,ccdm.dat,619742
J213036.00+071026.0:c1,CCDM,21306+0710A,,G,CCDM,ccdm.dat,619756
J213036.00+071026.0:c1,WDS,21306+0710A,,G,WDS,wds.dat,1082382
J213038.03+474255.9:c1,WDS,21306+4742A,,B,WDS,wds.dat,1082372
J213042.42-383816.5:c1,WDS,21307-3838A,,F,WDS,wds.dat,619794
J213042.42-383816.5:c1A,WDS,21307-3838A,,F,WDS,wds.dat,1082406
J213042.42-383816.5:c1A,CCDM,21307-3838A,,F,CCDM,ccdm.dat,619798
J213042.43+000455.3:c1,WDS,21307+0005A,,G,WDS,wds.dat,1082395
J213042.43+000455.3:c1,CCDM,21307+0005A,,G,CCDM,ccdm.dat,619781
J213043.45-712055.9:c1,WDS,21307-7121A,,K,WDS,wds.dat,619803
J213043.45-712055.9:c2,WDS,21307-7121B,,A,WDS,wds.dat,619804
J213043.80+335724.0:c1,GCVS,V2456 Cyg A,,A,B/gcvs,gcvs_cat.dat,624237
J213046.08+475144.5:c1,CCDM,21308+4752A,,A,CCDM,ccdm.dat,619828
J213046.08+475144.5:c1,WDS,21308+4752A,,A,WDS,wds.dat,1082420
J213047.67+344615.6:c1,WDS,21308+3446A,,G,WDS,wds.dat,619840
J213048.00+482725.3:c1,WDS,21308+4827AB,,K,WDS,wds.dat,619812
J213048.00+482725.3:c1A,WDS,21308+4827AB,,K,WDS,wds.dat,619815
J213048.00+482725.3:c1AA,WDS,21308+4827A,,K,WDS,wds.dat,619817
J213048.00+482725.3:c2,WDS,21308+4827D,,F,WDS,wds.dat,619820
J213048.00+482725.3:c2,WDS,21308+4827D,,F,WDS,wds.dat,1082416
J213048.00+482725.3:p1AA-1AB,WDS,21308+4827AB,,K,WDS,wds.dat,619816
J213053.61-423311.6:c1,CCDM,21309-4233A,,G,CCDM,ccdm.dat,619905
J213053.61-423311.6:c1,WDS,21309-4234A,,F,WDS,wds.dat,1082464
J213056.08-482134.8:c1,CCDM,21309-4822A,,G,CCDM,ccdm.dat,619965
J213056.08-482134.8:c1,WDS,21310-4822A,,K,WDS,wds.dat,1082503
J213057.78-363249.5:c1,CCDM,21310-3633A,,F,CCDM,ccdm.dat,619955
J213057.78-363249.5:c1,WDS,21310-3633AB,,F,WDS,wds.dat,1082494
J213057.78-363249.5:c1A,CCDM,21310-3633A,,F,CCDM,ccdm.dat,619959
J213057.78-363249.5:c1A,WDS,21310-3633A,,F,WDS,wds.dat,1082497
J213057.78-363249.5:p1A-1B,WDS,21310-3633AB,,F,WDS,wds.dat,1082495
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,B/gcvs,gcvs_cat.dat,1085174
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,B/gcvs,gcvs_cat.dat,624071
J213059.10+704923.9:c1,GCVS,GK Cep A,41.41,A,II/150A,catalog.dat,1085174
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,CEV,catalog.dat,624071
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,CEV,catalog.dat,1085174
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,V/120,table2.dat,624071
J213059.10+704923.9:c1,GCVS,GK Cep A,41.41,A,II/150A,catalog.dat,624071
J213059.10+704923.9:c1,GCVS,GK Cep A,,A,V/120,table2.dat,1085174
J213059.10+704923.9:c1,GCVS,GK Cep A,0.55,,Svechnikov84,table2.dat,624071
J213059.10+704923.9:c1,GCVS,GK Cep A,0.55,,Svechnikov84,table2.dat,1085174
J213059.10+704923.9:c2,GCVS,GK Cep B,31.29,A,II/150A,catalog.dat,624072
J213059.10+704923.9:c2,GCVS,GK Cep B,31.29,A,II/150A,catalog.dat,1085175
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,B/gcvs,gcvs_cat.dat,1085175
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,V/120,table2.dat,624072
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,V/120,table2.dat,1085175
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,CEV,catalog.dat,624072
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,CEV,catalog.dat,1085175
J213059.10+704923.9:c2,GCVS,GK Cep B,,A,B/gcvs,gcvs_cat.dat,624072
J213101.59-173959.7:c1,WDS,21310-1740A,,F,WDS,wds.dat,619950
J213101.62+232008.6:c1,WDS,21310+2320A,,K,WDS,wds.dat,619910
J213102.50+125101.6:c1,WDS,21310+1251A,,F,WDS,wds.dat,619929
J213102.50+125101.6:c2,WDS,21310+1251B,,G,WDS,wds.dat,619930
J213103.30-505049.0:c1,GCVS,CQ Ind A,,F,B/gcvs,gcvs_cat.dat,624245
J213106.22+500744.2:c1,WDS,21311+5008A,,A,WDS,wds.dat,619977
J213106.65+365153.1:c1,WDS,21311+3652A,,K,WDS,wds.dat,1082520
J213107.87+270513.2:c1,WDS,21311+2705A,,G,WDS,wds.dat,619992
J213110.17+865219.7:c1,CCDM,21312+8652A,,K,CCDM,ccdm.dat,620002
J213110.17+865219.7:c1,WDS,21312+8652A,,K,WDS,wds.dat,1082528
J213110.17+865219.7:c2,WDS,21312+8652B,,K,WDS,wds.dat,1082530
J213114.98-171535.2:c1,CCDM,21312-1716A,,A,CCDM,ccdm.dat,620034
J213114.98-171535.2:c1,WDS,21313-1716A,,A,WDS,wds.dat,1082538
J213117.89+115647.0:c1,GCVS,BO Peg A,11.43,A,II/150A,catalog.dat,624257
J213117.89+115647.0:c1,GCVS,BO Peg A,,A,B/gcvs,gcvs_cat.dat,624257
J213117.89+115647.0:c1,GCVS,BO Peg A,,A,CEV,catalog.dat,624257
J213117.89+115647.0:c2,GCVS,BO Peg B,1.19,,II/150A,catalog.dat,624258
J213119.17-094726.5:c1,WDS,21313-0947A,,M,WDS,wds.dat,1082533
J213120.67+211216.1:c1,WDS,21313+2112A,,A,WDS,wds.dat,620018
J213123.16+482123.5:c1,CCDM,21314+4821A,,A,CCDM,ccdm.dat,620067
J213123.16+482123.5:c1,WDS,21314+4821A,,A,WDS,wds.dat,1082565
J213123.28+400354.8:c1,CCDM,21314+4004A,,F,CCDM,ccdm.dat,620073
J213123.28+400354.8:c1,WDS,21314+4004A,,F,WDS,wds.dat,1082571
J213124.35-314557.4:c1,WDS,21314-3146A,,F,WDS,wds.dat,620116
J213124.63-221616.4:c1,WDS,21314-2217A,,K,WDS,wds.dat,620112
J213124.63-221616.4:c2,WDS,21314-2217B,,K,WDS,wds.dat,620113
J213125.45-191415.3:c1,CCDM,21314-1914A,,F,CCDM,ccdm.dat,620108
J213125.45-191415.3:c1,WDS,21314-1914A,,F,WDS,wds.dat,1082580
J213125.96+575356.4:c1,CCDM,21314+5754A,,B,CCDM,ccdm.dat,620046
J213125.96+575356.4:c1,WDS,21314+5754A,,B,WDS,wds.dat,1082550
J213127.46+523711.4:c1,WDS,21315+5237A,,G,WDS,wds.dat,620120
J213127.97-084434.8:c1,CCDM,21315-0845A,,K,CCDM,ccdm.dat,620152
J213127.97-084434.8:c1,WDS,21315-0845A,,K,WDS,wds.dat,1082595
J213128.72-383320.2:c1,CCDM,21315-3834A,,K,CCDM,ccdm.dat,620165
J213128.72-383320.2:c1,WDS,21315-3834A,,K,WDS,wds.dat,1082608
J213130.40+481641.8:c1,WDS,21315+4817A,,A,WDS,wds.dat,1082586
J213130.40+481641.8:c1,CCDM,21315+4817A,,A,CCDM,ccdm.dat,620133
J213130.71+014028.1:c1,WDS,21315+0140A,,K,WDS,wds.dat,1082591
J213130.71+014028.1:c1,CCDM,21315+0140A,,K,CCDM,ccdm.dat,620146
J213133.53-053416.1:c1,CCDM,21316-0534A,,G,CCDM,ccdm.dat,620206
J213133.53-053416.1:c1,WDS,21316-0534A,,G,WDS,wds.dat,1082637
J213142.46+082302.7:c1,WDS,21316+0823A,,K,WDS,wds.dat,620201
J213143.70-133001.4:c1,CCDM,21317-1330A,,K,CCDM,ccdm.dat,620254
J213143.70-133001.4:c1,WDS,21317-1330A,,K,WDS,wds.dat,1082669
J213143.70-133001.4:c2,CCDM,21317-1330B,,K,CCDM,ccdm.dat,620255
J213145.46-015537.6:c1,WDS,21318-0155A,,G,WDS,wds.dat,620291
J213146.19-470101.2:c1,CCDM,21318-4701A,,F,CCDM,ccdm.dat,620315
J213146.19-470101.2:c1,WDS,21318-4701A,,F,WDS,wds.dat,1082715
J213146.62+703549.1:c1,CCDM,21318+7035A,,G,CCDM,ccdm.dat,620324
J213146.62+703549.1:c1,WDS,21319+7034A,,G,WDS,wds.dat,1082718
J213146.62+703549.1:c3,CCDM,21318+7035C,,G,CCDM,ccdm.dat,620330
J213148.44-353410.6:c1,CCDM,21318-3534A,,F,CCDM,ccdm.dat,620298
J213148.44-353410.6:c1,WDS,21318-3534A,,F,WDS,wds.dat,1082696
J213148.80-450242.0:c1,GCVS,U Gru A,,A,V/115,table2.dat,620310
J213148.80-450242.0:c1,GCVS,U Gru A,17.12,A,II/150A,catalog.dat,620310
J213148.80-450242.0:c1,GCVS,U Gru A,,A,CEV,catalog.dat,620310
J213148.80-450242.0:c1,GCVS,U Gru A,,S,J/A+A/417/263,table4.dat,620310
J213148.80-450242.0:c1,GCVS,U Gru A,,A,B/gcvs,gcvs_cat.dat,620310
J213148.80-450242.0:c1,GCVS,U Gru A,,G,J/A+A/417/263,table4.dat,620310
J213148.80-450242.0:c2,GCVS,U Gru B,2.54,,II/150A,catalog.dat,620311
J213148.95+334900.3:c1,CCDM,21318+3349A,,A,CCDM,ccdm.dat,620265
J213148.95+334900.3:c1,WDS,21318+3349A,,A,WDS,wds.dat,1082678
J213149.50-370918.1:c1,CCDM,21318-3709A,,F,CCDM,ccdm.dat,620303
J213149.50-370918.1:c1,WDS,21318-3709A,,F,WDS,wds.dat,1082703
J213149.58+482854.6:c1,WDS,21321+4828A,,A,WDS,wds.dat,620383
J213150.04+333801.4:c1,WDS,21318+3338A,,K,WDS,wds.dat,620270
J213152.95+262751.1:c1,CCDM,21319+2628A,,F,CCDM,ccdm.dat,620346
J213203.03+383405.9:c1,WDS,21321+3834A,,F,WDS,wds.dat,620391
J213203.91+394852.4:c1,WDS,21321+3949A,,G,WDS,wds.dat,620387
J213204.61+341206.1:c1,WDS,21321+3412A,,F,WDS,wds.dat,1082773
J213204.61+341206.1:c1,CCDM,21320+3412A,,F,CCDM,ccdm.dat,620398
J213206.34+750644.8:c1,WDS,21321+7507A,,K,WDS,wds.dat,620377
J213206.34+750644.8:c2,WDS,21321+7507B,,K,WDS,wds.dat,620378
J213206.36-251344.2:c1,CCDM,21321-2514A,,K,CCDM,ccdm.dat,620421
J213206.36-251344.2:c1,WDS,21321-2514A,,K,WDS,wds.dat,1082793
J213211.48-401153.2:c1,CCDM,21322-4012A,,G,CCDM,ccdm.dat,620508
J213211.48-401153.2:c1,WDS,21322-4012A,,G,WDS,wds.dat,1082841
J213211.60+831608.6:c1,WDS,21322+8316A,,G,WDS,wds.dat,620427
J213211.60+831608.6:c2,WDS,21322+8316B,,D,WDS,wds.dat,620428
J213211.80+001318.2:c1,WDS,21322+0013A,,K,WDS,wds.dat,1082832
J213211.80+001318.2:c1,CCDM,21322+0014A,,K,CCDM,ccdm.dat,620490
J213211.80+001318.2:c2,WDS,21322+0013B,,D,WDS,wds.dat,1082836
J213211.80+105439.0:c1,CCDM,21322+1055A,,A,CCDM,ccdm.dat,620485
J213211.80+105439.0:c1,WDS,21322+1055A,,A,WDS,wds.dat,1082827
J213213.33-000603.7:c1,WDS,21322-0006A,,M,WDS,wds.dat,620498
J213213.33-000603.7:c2,WDS,21322-0006B,,M,WDS,wds.dat,620499
J213214.60-335640.8:c1,CCDM,21322-3357A,,A,CCDM,ccdm.dat,620503
J213214.60-335640.8:c1,WDS,21322-3357A,,A,WDS,wds.dat,1082838
J213215.62-593535.1:c1,CCDM,21323-5936A,,G,CCDM,ccdm.dat,620595
J213215.62-593535.1:c1,WDS,21323-5936A,,G,WDS,wds.dat,1082900
J213215.86-485114.3:c1,CCDM,21323-4851A,,A,CCDM,ccdm.dat,620588
J213215.86-485114.3:c1,WDS,21323-4851A,,A,WDS,wds.dat,1082893
J213216.03+593148.7:c1,WDS,21323+5932A,,F,WDS,wds.dat,620520
